TIME_PERIOD,MAT,OBS_VALUE
2022-07-11,12,-0.118
2022-07-11,24,-0.07
2022-07-11,36,-0.065
2022-07-11,48,-0.02
2022-07-11,60,0.045
2022-07-11,72,0.1
2022-07-11,84,0.149
2022-07-11,96,0.206
2022-07-11,108,0.234
2022-07-11,120,0.244
2022-07-11,180,0.619
2022-07-11,240,0.949
2022-07-11,300,1.145
2022-07-11,360,1.283
2022-07-11,480,1.384
2022-07-12,12,-0.118
2022-07-12,24,-0.07
2022-07-12,36,-0.069
2022-07-12,48,-0.03
2022-07-12,60,0.039
2022-07-12,72,0.089
2022-07-12,84,0.135
2022-07-12,96,0.196
2022-07-12,108,0.227
2022-07-12,120,0.244
2022-07-12,180,0.619
2022-07-12,240,0.945
2022-07-12,300,1.15
2022-07-12,360,1.301
2022-07-12,480,1.412
2022-07-13,12,-0.125
2022-07-13,24,-0.076
2022-07-13,36,-0.076
2022-07-13,48,-0.04
2022-07-13,60,0.025
2022-07-13,72,0.075
2022-07-13,84,0.129
2022-07-13,96,0.191
2022-07-13,108,0.219
2022-07-13,120,0.235
2022-07-13,180,0.602
2022-07-13,240,0.915
2022-07-13,300,1.127
2022-07-13,360,1.267
2022-07-13,480,1.381
2022-07-14,12,-0.109
2022-07-14,24,-0.06
2022-07-14,36,-0.063
2022-07-14,48,-0.03
2022-07-14,60,0.036
2022-07-14,72,0.087
2022-07-14,84,0.141
2022-07-14,96,0.2
2022-07-14,108,0.224
2022-07-14,120,0.235
2022-07-14,180,0.599
2022-07-14,240,0.898
2022-07-14,300,1.115
2022-07-14,360,1.249
2022-07-14,480,1.36
2022-07-15,12,-0.126
2022-07-15,24,-0.061
2022-07-15,36,-0.063
2022-07-15,48,-0.029
2022-07-15,60,0.032
2022-07-15,72,0.084
2022-07-15,84,0.136
2022-07-15,96,0.197
2022-07-15,108,0.223
2022-07-15,120,0.235
2022-07-15,180,0.59
2022-07-15,240,0.875
2022-07-15,300,1.089
2022-07-15,360,1.213
2022-07-15,480,1.32
2022-07-19,12,-0.135
2022-07-19,24,-0.077
2022-07-19,36,-0.07
2022-07-19,48,-0.034
2022-07-19,60,0.026
2022-07-19,72,0.081
2022-07-19,84,0.136
2022-07-19,96,0.197
2022-07-19,108,0.225
2022-07-19,120,0.238
2022-07-19,180,0.611
2022-07-19,240,0.907
2022-07-19,300,1.128
2022-07-19,360,1.267
2022-07-19,480,1.381
2022-07-20,12,-0.145
2022-07-20,24,-0.077
2022-07-20,36,-0.077
2022-07-20,48,-0.034
2022-07-20,60,0.03
2022-07-20,72,0.086
2022-07-20,84,0.147
2022-07-20,96,0.206
2022-07-20,108,0.234
2022-07-20,120,0.244
2022-07-20,180,0.621
2022-07-20,240,0.917
2022-07-20,300,1.137
2022-07-20,360,1.276
2022-07-20,480,1.394
2022-07-21,12,-0.152
2022-07-21,24,-0.075
2022-07-21,36,-0.084
2022-07-21,48,-0.044
2022-07-21,60,0.02
2022-07-21,72,0.076
2022-07-21,84,0.132
2022-07-21,96,0.194
2022-07-21,108,0.225
2022-07-21,120,0.239
2022-07-21,180,0.611
2022-07-21,240,0.903
2022-07-21,300,1.124
2022-07-21,360,1.263
2022-07-21,480,1.387
2022-07-22,12,-0.145
2022-07-22,24,-0.077
2022-07-22,36,-0.085
2022-07-22,48,-0.054
2022-07-22,60,0.01
2022-07-22,72,0.049
2022-07-22,84,0.098
2022-07-22,96,0.163
2022-07-22,108,0.198
2022-07-22,120,0.222
2022-07-22,180,0.578
2022-07-22,240,0.866
2022-07-22,300,1.085
2022-07-22,360,1.237
2022-07-22,480,1.373
2022-07-25,12,-0.142
2022-07-25,24,-0.075
2022-07-25,36,-0.083
2022-07-25,48,-0.06
2022-07-25,60,0.002
2022-07-25,72,0.036
2022-07-25,84,0.07
2022-07-25,96,0.129
2022-07-25,108,0.166
2022-07-25,120,0.208
2022-07-25,180,0.573
2022-07-25,240,0.857
2022-07-25,300,1.072
2022-07-25,360,1.222
2022-07-25,480,1.363
2022-07-26,12,-0.135
2022-07-26,24,-0.077
2022-07-26,36,-0.083
2022-07-26,48,-0.06
2022-07-26,60,0.002
2022-07-26,72,0.033
2022-07-26,84,0.061
2022-07-26,96,0.123
2022-07-26,108,0.16
2022-07-26,120,0.215
2022-07-26,180,0.569
2022-07-26,240,0.844
2022-07-26,300,1.05
2022-07-26,360,1.188
2022-07-26,480,1.307
2022-07-27,12,-0.135
2022-07-27,24,-0.078
2022-07-27,36,-0.079
2022-07-27,48,-0.06
2022-07-27,60,0.002
2022-07-27,72,0.028
2022-07-27,84,0.055
2022-07-27,96,0.115
2022-07-27,108,0.15
2022-07-27,120,0.211
2022-07-27,180,0.563
2022-07-27,240,0.829
2022-07-27,300,1.038
2022-07-27,360,1.174
2022-07-27,480,1.287
2022-07-28,12,-0.134
2022-07-28,24,-0.076
2022-07-28,36,-0.084
2022-07-28,48,-0.066
2022-07-28,60,-0.008
2022-07-28,72,0.023
2022-07-28,84,0.056
2022-07-28,96,0.115
2022-07-28,108,0.152
2022-07-28,120,0.209
2022-07-28,180,0.574
2022-07-28,240,0.863
2022-07-28,300,1.068
2022-07-28,360,1.218
2022-07-28,480,1.326
2022-07-29,12,-0.144
2022-07-29,24,-0.09
2022-07-29,36,-0.094
2022-07-29,48,-0.076
2022-07-29,60,-0.025
2022-07-29,72,0.003
2022-07-29,84,0.034
2022-07-29,96,0.095
2022-07-29,108,0.132
2022-07-29,120,0.185
2022-07-29,180,0.551
2022-07-29,240,0.847
2022-07-29,300,1.047
2022-07-29,360,1.204
2022-07-29,480,1.304
2022-08-01,12,-0.145
2022-08-01,24,-0.09
2022-08-01,36,-0.094
2022-08-01,48,-0.076
2022-08-01,60,-0.018
2022-08-01,72,0.008
2022-08-01,84,0.039
2022-08-01,96,0.101
2022-08-01,108,0.138
2022-08-01,120,0.19
2022-08-01,180,0.571
2022-08-01,240,0.868
2022-08-01,300,1.07
2022-08-01,360,1.238
2022-08-01,480,1.336
2022-08-02,12,-0.135
2022-08-02,24,-0.09
2022-08-02,36,-0.098
2022-08-02,48,-0.081
2022-08-02,60,-0.024
2022-08-02,72,-0.002
2022-08-02,84,0.025
2022-08-02,96,0.085
2022-08-02,108,0.123
2022-08-02,120,0.18
2022-08-02,180,0.542
2022-08-02,240,0.83
2022-08-02,300,1.035
2022-08-02,360,1.202
2022-08-02,480,1.293
2022-08-03,12,-0.136
2022-08-03,24,-0.085
2022-08-03,36,-0.097
2022-08-03,48,-0.076
2022-08-03,60,-0.013
2022-08-03,72,0.008
2022-08-03,84,0.037
2022-08-03,96,0.096
2022-08-03,108,0.135
2022-08-03,120,0.195
2022-08-03,180,0.557
2022-08-03,240,0.854
2022-08-03,300,1.056
2022-08-03,360,1.22
2022-08-03,480,1.314
2022-08-04,12,-0.146
2022-08-04,24,-0.095
2022-08-04,36,-0.107
2022-08-04,48,-0.084
2022-08-04,60,-0.024
2022-08-04,72,-0.007
2022-08-04,84,0.023
2022-08-04,96,0.078
2022-08-04,108,0.12
2022-08-04,120,0.181
2022-08-04,180,0.542
2022-08-04,240,0.835
2022-08-04,300,1.038
2022-08-04,360,1.197
2022-08-04,480,1.29
2022-08-05,12,-0.146
2022-08-05,24,-0.1
2022-08-05,36,-0.11
2022-08-05,48,-0.089
2022-08-05,60,-0.033
2022-08-05,72,-0.017
2022-08-05,84,0.017
2022-08-05,96,0.07
2022-08-05,108,0.11
2022-08-05,120,0.172
2022-08-05,180,0.523
2022-08-05,240,0.811
2022-08-05,300,1.012
2022-08-05,360,1.17
2022-08-05,480,1.261
2022-08-08,12,-0.147
2022-08-08,24,-0.101
2022-08-08,36,-0.107
2022-08-08,48,-0.084
2022-08-08,60,-0.028
2022-08-08,72,-0.012
2022-08-08,84,0.031
2022-08-08,96,0.081
2022-08-08,108,0.118
2022-08-08,120,0.182
2022-08-08,180,0.525
2022-08-08,240,0.812
2022-08-08,300,1.008
2022-08-08,360,1.162
2022-08-08,480,1.257
2022-08-09,12,-0.148
2022-08-09,24,-0.101
2022-08-09,36,-0.107
2022-08-09,48,-0.084
2022-08-09,60,-0.033
2022-08-09,72,-0.022
2022-08-09,84,0.022
2022-08-09,96,0.071
2022-08-09,108,0.112
2022-08-09,120,0.172
2022-08-09,180,0.515
2022-08-09,240,0.797
2022-08-09,300,0.986
2022-08-09,360,1.135
2022-08-09,480,1.22
2022-08-10,12,-0.138
2022-08-10,24,-0.09
2022-08-10,36,-0.091
2022-08-10,48,-0.064
2022-08-10,60,-0.008
2022-08-10,72,0.013
2022-08-10,84,0.051
2022-08-10,96,0.101
2022-08-10,108,0.143
2022-08-10,120,0.202
2022-08-10,180,0.524
2022-08-10,240,0.797
2022-08-10,300,0.986
2022-08-10,360,1.13
2022-08-10,480,1.209
2022-08-12,12,-0.139
2022-08-12,24,-0.086
2022-08-12,36,-0.086
2022-08-12,48,-0.059
2022-08-12,60,-0.003
2022-08-12,72,0.019
2022-08-12,84,0.058
2022-08-12,96,0.106
2022-08-12,108,0.143
2022-08-12,120,0.197
2022-08-12,180,0.522
2022-08-12,240,0.792
2022-08-12,300,0.977
2022-08-12,360,1.12
2022-08-12,480,1.195
2022-08-15,12,-0.134
2022-08-15,24,-0.085
2022-08-15,36,-0.087
2022-08-15,48,-0.058
2022-08-15,60,0.003
2022-08-15,72,0.019
2022-08-15,84,0.053
2022-08-15,96,0.102
2022-08-15,108,0.138
2022-08-15,120,0.197
2022-08-15,180,0.52
2022-08-15,240,0.798
2022-08-15,300,0.982
2022-08-15,360,1.135
2022-08-15,480,1.216
2022-08-16,12,-0.134
2022-08-16,24,-0.09
2022-08-16,36,-0.09
2022-08-16,48,-0.062
2022-08-16,60,-0.007
2022-08-16,72,0.006
2022-08-16,84,0.029
2022-08-16,96,0.081
2022-08-16,108,0.118
2022-08-16,120,0.178
2022-08-16,180,0.506
2022-08-16,240,0.773
2022-08-16,300,0.955
2022-08-16,360,1.102
2022-08-16,480,1.187
2022-08-17,12,-0.135
2022-08-17,24,-0.09
2022-08-17,36,-0.087
2022-08-17,48,-0.057
2022-08-17,60,-0.003
2022-08-17,72,0.015
2022-08-17,84,0.04
2022-08-17,96,0.097
2022-08-17,108,0.133
2022-08-17,120,0.192
2022-08-17,180,0.514
2022-08-17,240,0.768
2022-08-17,300,0.949
2022-08-17,360,1.088
2022-08-17,480,1.174
2022-08-18,12,-0.131
2022-08-18,24,-0.086
2022-08-18,36,-0.08
2022-08-18,48,-0.053
2022-08-18,60,0.008
2022-08-18,72,0.029
2022-08-18,84,0.06
2022-08-18,96,0.117
2022-08-18,108,0.15
2022-08-18,120,0.208
2022-08-18,180,0.535
2022-08-18,240,0.789
2022-08-18,300,0.981
2022-08-18,360,1.121
2022-08-18,480,1.204
2022-08-19,12,-0.131
2022-08-19,24,-0.086
2022-08-19,36,-0.08
2022-08-19,48,-0.057
2022-08-19,60,0.005
2022-08-19,72,0.029
2022-08-19,84,0.069
2022-08-19,96,0.123
2022-08-19,108,0.155
2022-08-19,120,0.208
2022-08-19,180,0.532
2022-08-19,240,0.779
2022-08-19,300,0.964
2022-08-19,360,1.098
2022-08-19,480,1.179
2022-08-22,12,-0.122
2022-08-22,24,-0.081
2022-08-22,36,-0.077
2022-08-22,48,-0.048
2022-08-22,60,0.022
2022-08-22,72,0.062
2022-08-22,84,0.113
2022-08-22,96,0.172
2022-08-22,108,0.183
2022-08-22,120,0.235
2022-08-22,180,0.567
2022-08-22,240,0.827
2022-08-22,300,1.009
2022-08-22,360,1.149
2022-08-22,480,1.23
2022-08-23,12,-0.132
2022-08-23,24,-0.086
2022-08-23,36,-0.086
2022-08-23,48,-0.054
2022-08-23,60,0.016
2022-08-23,72,0.054
2022-08-23,84,0.108
2022-08-23,96,0.172
2022-08-23,108,0.179
2022-08-23,120,0.231
2022-08-23,180,0.571
2022-08-23,240,0.84
2022-08-23,300,1.027
2022-08-23,360,1.172
2022-08-23,480,1.255
2022-08-24,12,-0.133
2022-08-24,24,-0.086
2022-08-24,36,-0.086
2022-08-24,48,-0.054
2022-08-24,60,0.028
2022-08-24,72,0.064
2022-08-24,84,0.118
2022-08-24,96,0.182
2022-08-24,108,0.188
2022-08-24,120,0.236
2022-08-24,180,0.577
2022-08-24,240,0.842
2022-08-24,300,1.027
2022-08-24,360,1.168
2022-08-24,480,1.251
2022-08-25,12,-0.133
2022-08-25,24,-0.087
2022-08-25,36,-0.084
2022-08-25,48,-0.054
2022-08-25,60,0.035
2022-08-25,72,0.078
2022-08-25,84,0.134
2022-08-25,96,0.197
2022-08-25,108,0.204
2022-08-25,120,0.241
2022-08-25,180,0.595
2022-08-25,240,0.861
2022-08-25,300,1.04
2022-08-25,360,1.172
2022-08-25,480,1.256
2022-08-26,12,-0.133
2022-08-26,24,-0.087
2022-08-26,36,-0.084
2022-08-26,48,-0.053
2022-08-26,60,0.023
2022-08-26,72,0.068
2022-08-26,84,0.124
2022-08-26,96,0.187
2022-08-26,108,0.195
2022-08-26,120,0.23
2022-08-26,180,0.586
2022-08-26,240,0.847
2022-08-26,300,1.036
2022-08-26,360,1.168
2022-08-26,480,1.247
2022-08-29,12,-0.133
2022-08-29,24,-0.079
2022-08-29,36,-0.075
2022-08-29,48,-0.043
2022-08-29,60,0.041
2022-08-29,72,0.093
2022-08-29,84,0.164
2022-08-29,96,0.222
2022-08-29,108,0.231
2022-08-29,120,0.254
2022-08-29,180,0.615
2022-08-29,240,0.885
2022-08-29,300,1.075
2022-08-29,360,1.213
2022-08-29,480,1.289
2022-08-30,12,-0.134
2022-08-30,24,-0.09
2022-08-30,36,-0.088
2022-08-30,48,-0.058
2022-08-30,60,0.019
2022-08-30,72,0.068
2022-08-30,84,0.134
2022-08-30,96,0.198
2022-08-30,108,0.21
2022-08-30,120,0.234
2022-08-30,180,0.605
2022-08-30,240,0.881
2022-08-30,300,1.071
2022-08-30,360,1.213
2022-08-30,480,1.298
2022-08-31,12,-0.135
2022-08-31,24,-0.085
2022-08-31,36,-0.088
2022-08-31,48,-0.058
2022-08-31,60,0.019
2022-08-31,72,0.068
2022-08-31,84,0.135
2022-08-31,96,0.193
2022-08-31,108,0.207
2022-08-31,120,0.235
2022-08-31,180,0.587
2022-08-31,240,0.862
2022-08-31,300,1.058
2022-08-31,360,1.204
2022-08-31,480,1.285
2022-09-01,12,-0.135
2022-09-01,24,-0.08
2022-09-01,36,-0.085
2022-09-01,48,-0.053
2022-09-01,60,0.03
2022-09-01,72,0.078
2022-09-01,84,0.145
2022-09-01,96,0.203
2022-09-01,108,0.215
2022-09-01,120,0.25
2022-09-01,180,0.606
2022-09-01,240,0.89
2022-09-01,300,1.089
2022-09-01,360,1.236
2022-09-01,480,1.318
2022-09-02,12,-0.135
2022-09-02,24,-0.085
2022-09-02,36,-0.085
2022-09-02,48,-0.053
2022-09-02,60,0.038
2022-09-02,72,0.083
2022-09-02,84,0.155
2022-09-02,96,0.217
2022-09-02,108,0.224
2022-09-02,120,0.25
2022-09-02,180,0.625
2022-09-02,240,0.914
2022-09-02,300,1.115
2022-09-02,360,1.273
2022-09-02,480,1.364
2022-09-05,12,-0.136
2022-09-05,24,-0.085
2022-09-05,36,-0.095
2022-09-05,48,-0.06
2022-09-05,60,0.026
2022-09-05,72,0.068
2022-09-05,84,0.136
2022-09-05,96,0.199
2022-09-05,108,0.215
2022-09-05,120,0.245
2022-09-05,180,0.611
2022-09-05,240,0.901
2022-09-05,300,1.097
2022-09-05,360,1.254
2022-09-05,480,1.353
2022-09-06,12,-0.135
2022-09-06,24,-0.081
2022-09-06,36,-0.088
2022-09-06,48,-0.053
2022-09-06,60,0.037
2022-09-06,72,0.078
2022-09-06,84,0.152
2022-09-06,96,0.218
2022-09-06,108,0.226
2022-09-06,120,0.253
2022-09-06,180,0.621
2022-09-06,240,0.915
2022-09-06,300,1.11
2022-09-06,360,1.263
2022-09-06,480,1.362
2022-09-07,12,-0.135
2022-09-07,24,-0.081
2022-09-07,36,-0.089
2022-09-07,48,-0.05
2022-09-07,60,0.043
2022-09-07,72,0.088
2022-09-07,84,0.165
2022-09-07,96,0.237
2022-09-07,108,0.24
2022-09-07,120,0.263
2022-09-07,180,0.649
2022-09-07,240,0.948
2022-09-07,300,1.154
2022-09-07,360,1.307
2022-09-07,480,1.412
2022-09-08,12,-0.135
2022-09-08,24,-0.081
2022-09-08,36,-0.085
2022-09-08,48,-0.05
2022-09-08,60,0.046
2022-09-08,72,0.089
2022-09-08,84,0.147
2022-09-08,96,0.228
2022-09-08,108,0.24
2022-09-08,120,0.263
2022-09-08,180,0.651
2022-09-08,240,0.948
2022-09-08,300,1.154
2022-09-08,360,1.303
2022-09-08,480,1.404
2022-09-09,12,-0.136
2022-09-09,24,-0.081
2022-09-09,36,-0.076
2022-09-09,48,-0.038
2022-09-09,60,0.063
2022-09-09,72,0.104
2022-09-09,84,0.153
2022-09-09,96,0.233
2022-09-09,108,0.246
2022-09-09,120,0.265
2022-09-09,180,0.67
2022-09-09,240,0.957
2022-09-09,300,1.167
2022-09-09,360,1.316
2022-09-09,480,1.417
2022-09-12,12,-0.146
2022-09-12,24,-0.076
2022-09-12,36,-0.069
2022-09-12,48,-0.037
2022-09-12,60,0.067
2022-09-12,72,0.109
2022-09-12,84,0.154
2022-09-12,96,0.234
2022-09-12,108,0.249
2022-09-12,120,0.265
2022-09-12,180,0.656
2022-09-12,240,0.934
2022-09-12,300,1.142
2022-09-12,360,1.289
2022-09-12,480,1.393
2022-09-13,12,-0.146
2022-09-13,24,-0.076
2022-09-13,36,-0.069
2022-09-13,48,-0.041
2022-09-13,60,0.047
2022-09-13,72,0.091
2022-09-13,84,0.125
2022-09-13,96,0.209
2022-09-13,108,0.225
2022-09-13,120,0.26
2022-09-13,180,0.618
2022-09-13,240,0.882
2022-09-13,300,1.09
2022-09-13,360,1.236
2022-09-13,480,1.34
2022-09-14,12,-0.155
2022-09-14,24,-0.076
2022-09-14,36,-0.063
2022-09-14,48,-0.031
2022-09-14,60,0.059
2022-09-14,72,0.106
2022-09-14,84,0.159
2022-09-14,96,0.234
2022-09-14,108,0.244
2022-09-14,120,0.27
2022-09-14,180,0.613
2022-09-14,240,0.863
2022-09-14,300,1.06
2022-09-14,360,1.199
2022-09-14,480,1.299
2022-09-15,12,-0.156
2022-09-15,24,-0.076
2022-09-15,36,-0.063
2022-09-15,48,-0.026
2022-09-15,60,0.063
2022-09-15,72,0.114
2022-09-15,84,0.174
2022-09-15,96,0.248
2022-09-15,108,0.25
2022-09-15,120,0.272
2022-09-15,180,0.656
2022-09-15,240,0.934
2022-09-15,300,1.129
2022-09-15,360,1.262
2022-09-15,480,1.35
2022-09-16,12,-0.156
2022-09-16,24,-0.071
2022-09-16,36,-0.06
2022-09-16,48,-0.021
2022-09-16,60,0.069
2022-09-16,72,0.119
2022-09-16,84,0.174
2022-09-16,96,0.248
2022-09-16,108,0.259
2022-09-16,120,0.273
2022-09-16,180,0.671
2022-09-16,240,0.958
2022-09-16,300,1.155
2022-09-16,360,1.293
2022-09-16,480,1.381
2022-09-20,12,-0.141
2022-09-20,24,-0.07
2022-09-20,36,-0.06
2022-09-20,48,-0.02
2022-09-20,60,0.069
2022-09-20,72,0.12
2022-09-20,84,0.181
2022-09-20,96,0.254
2022-09-20,108,0.264
2022-09-20,120,0.274
2022-09-20,180,0.682
2022-09-20,240,0.968
2022-09-20,300,1.168
2022-09-20,360,1.317
2022-09-20,480,1.406
2022-09-21,12,-0.136
2022-09-21,24,-0.055
2022-09-21,36,-0.043
2022-09-21,48,-0.002
2022-09-21,60,0.085
2022-09-21,72,0.13
2022-09-21,84,0.191
2022-09-21,96,0.27
2022-09-21,108,0.277
2022-09-21,120,0.287
2022-09-21,180,0.701
2022-09-21,240,0.972
2022-09-21,300,1.173
2022-09-21,360,1.321
2022-09-21,480,1.41
2022-09-22,12,-0.136
2022-09-22,24,-0.066
2022-09-22,36,-0.053
2022-09-22,48,-0.017
2022-09-22,60,0.064
2022-09-22,72,0.109
2022-09-22,84,0.161
2022-09-22,96,0.239
2022-09-22,108,0.258
2022-09-22,120,0.27
2022-09-22,180,0.682
2022-09-22,240,0.957
2022-09-22,300,1.164
2022-09-22,360,1.312
2022-09-22,480,1.406
2022-09-26,12,-0.125
2022-09-26,24,-0.056
2022-09-26,36,-0.044
2022-09-26,48,0.004
2022-09-26,60,0.092
2022-09-26,72,0.146
2022-09-26,84,0.207
2022-09-26,96,0.279
2022-09-26,108,0.289
2022-09-26,120,0.287
2022-09-26,180,0.72
2022-09-26,240,0.995
2022-09-26,300,1.219
2022-09-26,360,1.379
2022-09-26,480,1.474
2022-09-27,12,-0.125
2022-09-27,24,-0.045
2022-09-27,36,-0.033
2022-09-27,48,0.021
2022-09-27,60,0.114
2022-09-27,72,0.167
2022-09-27,84,0.225
2022-09-27,96,0.295
2022-09-27,108,0.303
2022-09-27,120,0.294
2022-09-27,180,0.754
2022-09-27,240,1.033
2022-09-27,300,1.266
2022-09-27,360,1.427
2022-09-27,480,1.54
2022-09-28,12,-0.125
2022-09-28,24,-0.04
2022-09-28,36,-0.034
2022-09-28,48,0.017
2022-09-28,60,0.1
2022-09-28,72,0.152
2022-09-28,84,0.211
2022-09-28,96,0.285
2022-09-28,108,0.293
2022-09-28,120,0.284
2022-09-28,180,0.758
2022-09-28,240,1.047
2022-09-28,300,1.287
2022-09-28,360,1.462
2022-09-28,480,1.587
2022-09-29,12,-0.125
2022-09-29,24,-0.05
2022-09-29,36,-0.034
2022-09-29,48,0.017
2022-09-29,60,0.095
2022-09-29,72,0.147
2022-09-29,84,0.207
2022-09-29,96,0.275
2022-09-29,108,0.285
2022-09-29,120,0.283
2022-09-29,180,0.731
2022-09-29,240,1.006
2022-09-29,300,1.237
2022-09-29,360,1.396
2022-09-29,480,1.51
2022-09-30,12,-0.115
2022-09-30,24,-0.05
2022-09-30,36,-0.037
2022-09-30,48,0.007
2022-09-30,60,0.088
2022-09-30,72,0.136
2022-09-30,84,0.192
2022-09-30,96,0.259
2022-09-30,108,0.275
2022-09-30,120,0.277
2022-09-30,180,0.726
2022-09-30,240,1.01
2022-09-30,300,1.233
2022-09-30,360,1.391
2022-09-30,480,1.497
2022-10-03,12,-0.115
2022-10-03,24,-0.055
2022-10-03,36,-0.048
2022-10-03,48,-0.001
2022-10-03,60,0.072
2022-10-03,72,0.122
2022-10-03,84,0.179
2022-10-03,96,0.251
2022-10-03,108,0.264
2022-10-03,120,0.267
2022-10-03,180,0.694
2022-10-03,240,0.975
2022-10-03,300,1.187
2022-10-03,360,1.33
2022-10-03,480,1.439
2022-10-04,12,-0.126
2022-10-04,24,-0.06
2022-10-04,36,-0.052
2022-10-04,48,-0.011
2022-10-04,60,0.056
2022-10-04,72,0.1
2022-10-04,84,0.148
2022-10-04,96,0.221
2022-10-04,108,0.245
2022-10-04,120,0.249
2022-10-04,180,0.67
2022-10-04,240,0.957
2022-10-04,300,1.174
2022-10-04,360,1.325
2022-10-04,480,1.43
2022-10-05,12,-0.135
2022-10-05,24,-0.065
2022-10-05,36,-0.057
2022-10-05,48,-0.011
2022-10-05,60,0.056
2022-10-05,72,0.098
2022-10-05,84,0.149
2022-10-05,96,0.216
2022-10-05,108,0.242
2022-10-05,120,0.249
2022-10-05,180,0.661
2022-10-05,240,0.957
2022-10-05,300,1.183
2022-10-05,360,1.344
2022-10-05,480,1.442
2022-10-06,12,-0.137
2022-10-06,24,-0.07
2022-10-06,36,-0.061
2022-10-06,48,-0.011
2022-10-06,60,0.056
2022-10-06,72,0.098
2022-10-06,84,0.155
2022-10-06,96,0.221
2022-10-06,108,0.242
2022-10-06,120,0.249
2022-10-06,180,0.671
2022-10-06,240,0.965
2022-10-06,300,1.187
2022-10-06,360,1.358
2022-10-06,480,1.462
2022-10-07,12,-0.135
2022-10-07,24,-0.065
2022-10-07,36,-0.058
2022-10-07,48,-0.005
2022-10-07,60,0.066
2022-10-07,72,0.112
2022-10-07,84,0.173
2022-10-07,96,0.241
2022-10-07,108,0.259
2022-10-07,120,0.25
2022-10-07,180,0.69
2022-10-07,240,0.976
2022-10-07,300,1.191
2022-10-07,360,1.369
2022-10-07,480,1.474
2022-10-11,12,-0.128
2022-10-11,24,-0.054
2022-10-11,36,-0.044
2022-10-11,48,0.008
2022-10-11,60,0.082
2022-10-11,72,0.128
2022-10-11,84,0.192
2022-10-11,96,0.26
2022-10-11,108,0.275
2022-10-11,120,0.256
2022-10-11,180,0.732
2022-10-11,240,1.035
2022-10-11,300,1.248
2022-10-11,360,1.435
2022-10-11,480,1.545
2022-10-12,12,-0.128
2022-10-12,24,-0.054
2022-10-12,36,-0.041
2022-10-12,48,0.009
2022-10-12,60,0.08
2022-10-12,72,0.123
2022-10-12,84,0.183
2022-10-12,96,0.255
2022-10-12,108,0.27
2022-10-12,120,0.257
2022-10-12,180,0.751
2022-10-12,240,1.063
2022-10-12,300,1.281
2022-10-12,360,1.468
2022-10-12,480,1.592
2022-10-13,12,-0.126
2022-10-13,24,-0.05
2022-10-13,36,-0.037
2022-10-13,48,0.015
2022-10-13,60,0.09
2022-10-13,72,0.133
2022-10-13,84,0.193
2022-10-13,96,0.266
2022-10-13,108,0.279
2022-10-13,120,0.252
2022-10-13,180,0.762
2022-10-13,240,1.071
2022-10-13,300,1.288
2022-10-13,360,1.465
2022-10-13,480,1.584
2022-10-14,12,-0.126
2022-10-14,24,-0.05
2022-10-14,36,-0.037
2022-10-14,48,0.015
2022-10-14,60,0.086
2022-10-14,72,0.138
2022-10-14,84,0.197
2022-10-14,96,0.271
2022-10-14,108,0.282
2022-10-14,120,0.253
2022-10-14,180,0.762
2022-10-14,240,1.066
2022-10-14,300,1.281
2022-10-14,360,1.456
2022-10-14,480,1.573
2022-10-17,12,-0.126
2022-10-17,24,-0.05
2022-10-17,36,-0.03
2022-10-17,48,0.021
2022-10-17,60,0.097
2022-10-17,72,0.149
2022-10-17,84,0.209
2022-10-17,96,0.281
2022-10-17,108,0.298
2022-10-17,120,0.259
2022-10-17,180,0.786
2022-10-17,240,1.104
2022-10-17,300,1.319
2022-10-17,360,1.495
2022-10-17,480,1.615
2022-10-18,12,-0.126
2022-10-18,24,-0.05
2022-10-18,36,-0.031
2022-10-18,48,0.025
2022-10-18,60,0.097
2022-10-18,72,0.149
2022-10-18,84,0.208
2022-10-18,96,0.281
2022-10-18,108,0.297
2022-10-18,120,0.259
2022-10-18,180,0.786
2022-10-18,240,1.118
2022-10-18,300,1.332
2022-10-18,360,1.499
2022-10-18,480,1.624
2022-10-19,12,-0.115
2022-10-19,24,-0.034
2022-10-19,36,-0.016
2022-10-19,48,0.04
2022-10-19,60,0.112
2022-10-19,72,0.164
2022-10-19,84,0.221
2022-10-19,96,0.29
2022-10-19,108,0.303
2022-10-19,120,0.259
2022-10-19,180,0.787
2022-10-19,240,1.123
2022-10-19,300,1.34
2022-10-19,360,1.495
2022-10-19,480,1.62
2022-10-20,12,-0.1
2022-10-20,24,-0.021
2022-10-20,36,-0.004
2022-10-20,48,0.06
2022-10-20,60,0.132
2022-10-20,72,0.188
2022-10-20,84,0.236
2022-10-20,96,0.301
2022-10-20,108,0.311
2022-10-20,120,0.261
2022-10-20,180,0.823
2022-10-20,240,1.155
2022-10-20,300,1.365
2022-10-20,360,1.507
2022-10-20,480,1.621
2022-10-21,12,-0.095
2022-10-21,24,-0.003
2022-10-21,36,0.008
2022-10-21,48,0.068
2022-10-21,60,0.142
2022-10-21,72,0.197
2022-10-21,84,0.241
2022-10-21,96,0.315
2022-10-21,108,0.326
2022-10-21,120,0.261
2022-10-21,180,0.861
2022-10-21,240,1.191
2022-10-21,300,1.414
2022-10-21,360,1.558
2022-10-21,480,1.676
2022-10-24,12,-0.088
2022-10-24,24,0.001
2022-10-24,36,0.008
